model,perturbation,norm_ratio,abs_ratio,top20_recall,top20_sign,top20_corr
Evoformer,NUP54,0.9532692432403564,0.8536095023155212,0.65,1.0,0.9397743003499262
Evoformer,NUP62,0.942333459854126,0.915248692035675,0.55,1.0,0.9777085365250023
Evoformer,NUP85,0.8162755966186523,0.7643101811408997,0.45,0.95,0.8846955736759967
Evoformer,NUP88,0.8954088091850281,0.885115385055542,0.6,1.0,0.8946586812439256
Evoformer,NUP98,0.964661717414856,0.9711970090866089,0.7,1.0,0.9726283227262803
Evoformer,NUTF2,0.9093148112297058,0.8921128511428833,0.55,1.0,0.9726207500172709
Evoformer,NVL,1.0094859600067139,0.9927516579627991,0.8,1.0,0.9759884599150842
Evoformer,OGFOD1,0.7525287866592407,0.6819319128990173,0.45,1.0,0.8740856844657635
Evoformer,OIP5,0.6051778197288513,0.5303233861923218,0.35,1.0,0.7781673106877403
Evoformer,OLFML3,0.6053202748298645,0.5392587780952454,0.2,0.95,0.854918894465209
Evoformer,OPA1,0.9158352613449097,0.7508684992790222,0.6,1.0,0.9692830771640715
Evoformer,ORC3,0.6107432842254639,0.5430965423583984,0.25,0.9,0.6684083897871523
Evoformer,ORC4,0.5706825852394104,0.5045351386070251,0.2,1.0,0.7007665218574183
Evoformer,ORC5,0.6422592401504517,0.5739885568618774,0.3,0.95,0.7394912753566825
Evoformer,ORC6,0.8997844457626343,0.8128790855407715,0.75,1.0,0.9551073828090743
Evoformer,OSGEP,0.7026185393333435,0.5984698534011841,0.45,1.0,0.9168122800461166
Evoformer,OSTC,0.7601000666618347,0.6496977806091309,0.5,0.9,0.8868148543597519
Evoformer,PABPC1,0.932449460029602,0.9706582427024841,0.6,1.0,0.9589873397628729
Evoformer,PABPC4,0.6683692932128906,0.6622471213340759,0.45,1.0,0.5844126302062148
Evoformer,PABPN1,0.79924076795578,0.818049430847168,0.25,1.0,0.8465021884761098
Evoformer,PAF1,0.9294496774673462,0.9085399508476257,0.55,1.0,0.9403123478515036
Evoformer,PALB2,0.6862998008728027,0.5987326502799988,0.25,0.95,0.7058684411207072
Evoformer,PAM16,1.0032507181167603,0.9634655714035034,0.6,1.0,0.9748420356914761
Evoformer,PARN,0.6688521504402161,0.5735493302345276,0.55,1.0,0.9245641343719037
Evoformer,PAXBP1,0.8022583723068237,0.7640687823295593,0.45,1.0,0.9164863419776972
Evoformer,PCBP1,0.9394181370735168,0.9199111461639404,0.7,1.0,0.9633178820573278
Evoformer,PCID2,0.6828826665878296,0.5992687344551086,0.35,1.0,0.8751310091671484
Evoformer,PCNA,0.9593231678009033,0.9550598859786987,0.65,1.0,0.9498586913880832
Evoformer,PCNX3,0.6341087222099304,0.5528537631034851,0.25,0.95,0.8693923342381948
Evoformer,PDAP1,0.6447075605392456,0.5450745820999146,0.25,1.0,0.8160917571450065
Evoformer,PDCD11,0.9853291511535645,1.005218744277954,0.75,1.0,0.9492460900313635
Evoformer,PDCD5,0.7424459457397461,0.6309600472450256,0.35,0.95,0.8541597308437522
Evoformer,PDCD6,0.5979602932929993,0.5471422672271729,0.3,1.0,0.9216368518495397
Evoformer,PDCD6IP,0.6267215013504028,0.539094865322113,0.3,1.0,0.7411050413131407
Evoformer,PDHA1,0.683722198009491,0.6167477965354919,0.35,0.95,0.7688110437732181
Evoformer,PDRG1,0.8800226449966431,0.8350288271903992,0.5,1.0,0.9454944128893361
Evoformer,PELP1,0.9933710694313049,0.9724923968315125,0.75,1.0,0.9684694639970918
Evoformer,PES1,0.9947775602340698,0.9810346961021423,0.85,1.0,0.9660497685938285
Evoformer,PET117,0.7545344233512878,0.6704161763191223,0.55,1.0,0.9202432788984937
Evoformer,PEX19,0.7410775423049927,0.6454396843910217,0.35,1.0,0.9192275513279115
Evoformer,PFDN2,0.8909059762954712,0.8604176044464111,0.5,0.95,0.729732217912102
Evoformer,PFDN4,0.603111982345581,0.5402987003326416,0.4,0.95,0.8857429733950273
Evoformer,PFDN6,0.6679077744483948,0.5829020142555237,0.45,1.0,0.8805916181158588
Evoformer,PFN1,0.6013380289077759,0.717604398727417,0.4,1.0,0.5871681372987767
Evoformer,PGAM1,0.6130964159965515,0.6908392310142517,0.2,0.9,0.9690422486057538
Evoformer,PGD,0.6815651655197144,0.5976356267929077,0.35,1.0,0.9039155064620172
Evoformer,PGK1,0.59981769323349,0.6105164885520935,0.4,0.95,0.8464130962156047
Evoformer,PGPEP1,0.8006738424301147,0.7172664999961853,0.6,1.0,0.9534449898542512
Evoformer,PGS1,0.7424201965332031,0.5982661247253418,0.5,1.0,0.9214869397648188
Evoformer,PHB,0.9903204441070557,0.9835761189460754,0.7,1.0,0.9703228285309238
Evoformer,PHB2,0.9952682256698608,0.9835411310195923,0.8,1.0,0.9841704929888205
Evoformer,PHF12,0.6772663593292236,0.6063116788864136,0.35,1.0,0.8791681294419671
Evoformer,PI4KA,0.8354396820068359,0.8119815587997437,0.4,1.0,0.8095370302279906
Evoformer,PIAS1,0.6898411512374878,0.6461823582649231,0.3,0.85,0.6990231399852297
Evoformer,PIGH,0.6771824359893799,0.5593773722648621,0.6,1.0,0.9161873018732488
Evoformer,PITRM1,0.6155514121055603,0.5468130111694336,0.3,0.95,0.7666028674601212
Evoformer,PLEKHN1,0.6868436932563782,0.5736859440803528,0.45,1.0,0.7411118947666265
Evoformer,PLK1,0.7899213433265686,0.7345676422119141,0.6,0.95,0.7884958232235155
Evoformer,PLK4,0.9584261775016785,0.9126085042953491,0.55,1.0,0.9359316929711685
Evoformer,PMF1,0.9736875295639038,0.9388958811759949,0.85,1.0,0.9778562754954416
Evoformer,PMPCA,0.9407025575637817,0.8394700884819031,0.75,1.0,0.9614804346668057
Evoformer,PMPCB,1.0369153022766113,1.0354759693145752,0.55,1.0,0.9811512666356942
Evoformer,PNKP,0.6978917121887207,0.6154783964157104,0.4,1.0,0.8918033255332175
Evoformer,PNN,0.842129111289978,0.7990343570709229,0.7,1.0,0.8956529287581967
Evoformer,PNO1,0.9657432436943054,0.964548647403717,0.75,1.0,0.9570261016274147
Evoformer,PNPT1,0.865526556968689,0.8455325961112976,0.55,0.95,0.8993746474281485
Evoformer,POGLUT3,0.7065104842185974,0.6345474720001221,0.3,1.0,0.9307139477056003
Evoformer,POGZ,0.6305332779884338,0.5175953507423401,0.4,0.9,0.7437735606634044
Evoformer,POLA1,0.92287278175354,0.8995528221130371,0.55,1.0,0.9463529630779309
Evoformer,POLD1,0.9438142776489258,0.9177071452140808,0.65,1.0,0.9296248713447868
Evoformer,POLD2,0.9370269179344177,0.894703209400177,0.6,1.0,0.9445620176676415
Evoformer,POLE,0.9113552570343018,0.8743431568145752,0.65,1.0,0.9387796168452781
Evoformer,POLG2,0.612259030342102,0.48936593532562256,0.35,0.95,0.7989184481465137
Evoformer,POLL,0.9243831038475037,0.9009242057800293,0.5,0.95,0.9167753245234446
Evoformer,POLR1D,0.9503110647201538,0.9298150539398193,0.75,1.0,0.9465646991338097
Evoformer,POLR1E,0.9854907393455505,0.9764391183853149,0.7,1.0,0.9595405462148164
Evoformer,POLR2B,0.948843240737915,0.955991804599762,0.65,1.0,0.6069997976034267
Evoformer,POLR2C,0.9446438550949097,0.9430736303329468,0.6,1.0,0.9268347135544389
Evoformer,POLR2E,0.948697566986084,0.942727267742157,0.7,1.0,0.9426969383632036
Evoformer,POLR2F,0.9283371567726135,0.8915138244628906,0.65,1.0,0.9387953670469557
Evoformer,POLR2G,0.945773720741272,0.9401341080665588,0.65,1.0,0.9118787623600859
Evoformer,POLR2H,0.9251941442489624,0.9004859328269958,0.6,1.0,0.954104150928872
Evoformer,POLR2I,0.9636756181716919,0.9694195985794067,0.7,1.0,0.9773538348150875
Evoformer,POLR2K,0.9459497332572937,0.928510308265686,0.7,0.95,0.9103234981021748
Evoformer,POLR2M,0.7546520829200745,0.7034618854522705,0.5,0.95,0.8310509185209358
Evoformer,POLR3B,0.9087374806404114,0.8452621698379517,0.75,1.0,0.9598556743653053
Evoformer,POLR3C,0.7601300477981567,0.6883872151374817,0.35,0.95,0.8629949575112587
Evoformer,POLR3D,0.9568009376525879,0.9216153621673584,0.45,1.0,0.9399808390570397
Evoformer,POLR3E,0.6734446287155151,0.5851482152938843,0.5,1.0,0.9173058735525045
Evoformer,POLR3F,0.7828596830368042,0.7192609310150146,0.3,1.0,0.9142737367441663
Evoformer,POLR3K,0.7569262981414795,0.7086244821548462,0.45,1.0,0.9599718142942225
Evoformer,POLRMT,1.0599840879440308,0.9252381920814514,0.65,1.0,0.9722112034450092
Evoformer,POP1,0.9697659611701965,0.9454721808433533,0.75,1.0,0.9587454894821055
Evoformer,POP4,0.9992356896400452,1.0039656162261963,0.8,1.0,0.9545710357446234
Evoformer,POP5,0.9371704459190369,0.8638820052146912,0.65,1.0,0.9642260267232869
Evoformer,POP7,0.9558478593826294,0.917987048625946,0.65,1.0,0.9118192885231815
Evoformer,PPA1,0.6833809614181519,0.6135929226875305,0.4,1.0,0.9524379216329204
Evoformer,PPA2,0.7214831113815308,0.6191281676292419,0.35,0.95,0.7726639281431149
Evoformer,PPAN,0.98240727186203,0.9575543403625488,0.75,1.0,0.9528400725716236
Evoformer,PPIA,0.643734872341156,0.6128107309341431,0.25,0.95,0.8938023277975965
Evoformer,PPIL2,0.9577661752700806,0.9055274128913879,0.65,1.0,0.9596349102577766
Evoformer,PPME1,0.7418646812438965,0.6368017792701721,0.5,0.95,0.891787116601449
Evoformer,PPP1R11,0.8840040564537048,0.8074933886528015,0.5,1.0,0.8814723085646199
Evoformer,PPP1R15B,0.8195918798446655,0.7332042455673218,0.5,1.0,0.938323221859797
Evoformer,PPP1R2,0.7803720235824585,0.726881742477417,0.5,1.0,0.8993416245416846
Evoformer,PPP1R37,0.6173327565193176,0.5573537349700928,0.35,0.95,0.8163713156746117
Evoformer,PPP1R8,0.7665921449661255,0.6999549269676208,0.45,1.0,0.8982372203988159
Evoformer,PPP2CA,0.6345829367637634,0.5381368398666382,0.55,1.0,0.8638519312461506
Evoformer,PPP2R1A,0.7295536994934082,0.6576709151268005,0.4,0.9,0.8811228749219733
Evoformer,PPP2R3C,0.7311436533927917,0.6402687430381775,0.55,0.95,0.6904908912114288
Evoformer,PPP6C,0.979285717010498,1.0141326189041138,0.5,0.95,0.9135655551342612
Evoformer,PPRC1,0.8726810216903687,0.7197613716125488,0.8,1.0,0.8271934414439889
Evoformer,PRC1,0.6073137521743774,0.5271255373954773,0.3,1.0,0.7433184827657081
Evoformer,PRDM4,0.6042286157608032,0.5090916752815247,0.5,1.0,0.9370803345378532
Evoformer,PRELID1,0.9668639898300171,0.9391617774963379,0.6,1.0,0.9736804971212191
Evoformer,PRELID3B,1.021733283996582,1.00569486618042,0.75,1.0,0.9677074008119985
Evoformer,PRIM1,0.9253265261650085,0.8839002847671509,0.75,1.0,0.9578210023019338
Evoformer,PRIM2,0.8836715221405029,0.8441452980041504,0.65,1.0,0.95117394439046
Evoformer,PRKCA,0.6608554720878601,0.5841986536979675,0.3,1.0,0.8468103227486508
Evoformer,PRORP,0.6607480645179749,0.5821275115013123,0.4,0.95,0.8265217161134472
Evoformer,PRPF19,0.8960407376289368,0.8955665230751038,0.65,1.0,0.942349805452259
Evoformer,PRPF3,0.9875302910804749,0.9944155812263489,0.65,1.0,0.9657354336561341
Evoformer,PRPF31,0.9902955889701843,0.9888097643852234,0.6,1.0,0.9600626861638114
Evoformer,PRPF39,0.7763981819152832,0.6757478713989258,0.5,1.0,0.9119643058414024
Evoformer,PRPF4,0.9821271300315857,0.9866898059844971,0.7,1.0,0.946472423101863
Evoformer,PRPF40A,0.9425728917121887,0.9281942844390869,0.6,1.0,0.9293836182192136
Evoformer,PRPF4B,0.8137562274932861,0.7327240705490112,0.55,0.9,0.8912141022220615
Evoformer,PRPF8,0.984467625617981,0.9630006551742554,0.7,1.0,0.9560322519347806
Evoformer,PRRC2A,0.8929319977760315,0.8197135925292969,0.5,1.0,0.9360487567335636
Evoformer,PSAT1,0.6661584377288818,0.6269233822822571,0.55,1.0,0.8666885397355524
Evoformer,PSMA3,0.9736030101776123,0.9842573404312134,0.6,1.0,0.9723903108654218
Evoformer,PSMA4,0.9808384776115417,1.0053104162216187,0.55,1.0,0.9631516145404513
Evoformer,PSMB1,0.9580199718475342,0.9357680678367615,0.7,1.0,0.9754399599157733
Evoformer,PSMB2,0.9859505295753479,1.0094140768051147,0.7,1.0,0.9671451417885074
Evoformer,PSMB3,0.9747568368911743,0.9778910875320435,0.75,1.0,0.9763487707046128
Evoformer,PSMB5,0.9735863208770752,0.9989218711853027,0.7,1.0,0.9634468790155641
Evoformer,PSMC1,0.9681603312492371,0.9847012758255005,0.65,1.0,0.9566178232439743
Evoformer,PSMC4,0.9870806336402893,1.0020073652267456,0.8,1.0,0.9814302151413467
Evoformer,PSMC5,0.9898338913917542,1.0223102569580078,0.7,1.0,0.9719043547667978
Evoformer,PSMD11,0.9831556677818298,0.9910511374473572,0.7,1.0,0.9811211755213062
Evoformer,PSMD14,0.9889854192733765,0.9972680807113647,0.8,1.0,0.9793496804205684
Evoformer,PSMD4,0.9250158667564392,0.8731127977371216,0.65,1.0,0.9755001339076596
Evoformer,PSME1,0.5792351961135864,0.518933892250061,0.35,0.95,0.8478011751208113
Evoformer,PSME2,0.5872529745101929,0.5231775045394897,0.3,1.0,0.822859715211732
Evoformer,PSMG1,0.6616358757019043,0.6281502842903137,0.2,1.0,0.40137548966526
Evoformer,PSMG2,0.6120485663414001,0.5218918323516846,0.35,1.0,0.8376992918405198
Evoformer,PTCD1,0.7403638958930969,0.6534751057624817,0.5,0.95,0.9077268011306296
Evoformer,PTCD3,0.6433394551277161,0.5477369427680969,0.25,1.0,0.695940237608923
Evoformer,PTEN,0.7338370084762573,0.65815269947052,0.4,1.0,0.8880113065304104
Evoformer,PTGR2,0.6274409890174866,0.5425077080726624,0.35,1.0,0.7754065176859711
Evoformer,PTMA,0.7422119379043579,0.8062366843223572,0.45,1.0,0.6051568516279232
Evoformer,PTPMT1,0.5894198417663574,0.5261285901069641,0.2,0.9,0.7064540026253097
Evoformer,PTPN1,0.6098085641860962,0.5205110907554626,0.35,1.0,0.8320392064163449
Evoformer,PTPN11,0.5883777141571045,0.5007820725440979,0.45,1.0,0.8440795022258492
Evoformer,PUF60,0.7640194296836853,0.7227447032928467,0.35,0.9,0.7899997574045833
Evoformer,PXN,0.824059009552002,0.7398298382759094,0.65,1.0,0.9793047498827733
Evoformer,PYROXD1,0.7225578427314758,0.600101113319397,0.55,1.0,0.9491175795718534
Evoformer,PYURF,0.9592286944389343,0.8712260127067566,0.7,1.0,0.9446761428145465
Evoformer,QARS,0.9730062484741211,0.9893360733985901,0.5,1.0,0.9605062321419483
Evoformer,QRSL1,0.6913844347000122,0.5858319997787476,0.3,1.0,0.9083090188342019
Evoformer,RAB4A,0.6621102094650269,0.5852293372154236,0.35,1.0,0.8183139731476716
Evoformer,RAB4B,0.5960598587989807,0.5160894989967346,0.3,1.0,0.8717022110952138
Evoformer,RAB6A,0.7350410223007202,0.6343727111816406,0.5,0.95,0.8893820441619962
Evoformer,RABGGTA,0.9981726408004761,1.0333009958267212,0.55,1.0,0.9625293902059682
Evoformer,RABGGTB,0.9525814652442932,0.9248595833778381,0.7,1.0,0.9515558802291798
Evoformer,RAC1,0.6415404081344604,0.5637445449829102,0.25,0.95,0.8136873781303742
Evoformer,RAC3,0.9188019633293152,0.8934842944145203,0.65,1.0,0.9755792478118224
Evoformer,RAD51,0.8832281231880188,0.8046795129776001,0.75,1.0,0.9496802621247268
Evoformer,RAD51C,0.677019476890564,0.5899953246116638,0.35,1.0,0.9055223204827035
Evoformer,RAD51D,0.5958312153816223,0.5054176449775696,0.25,0.85,0.692709596060973
Evoformer,RAD9A,0.7015607953071594,0.6110621094703674,0.6,0.9,0.886459648988726
Evoformer,RAE1,0.9238581657409668,0.8673720955848694,0.75,0.95,0.9445098615820697
Evoformer,RAMAC,0.7301362156867981,0.5850557684898376,0.5,1.0,0.9248578226481969
Evoformer,RAN,0.918053925037384,0.8874962329864502,0.65,1.0,0.9747107734965059
Evoformer,RARS,0.9694463014602661,0.9256339073181152,0.65,1.0,0.9709677528802764
Evoformer,RARS2,0.89326411485672,0.841623842716217,0.6,1.0,0.96729669452101
Evoformer,RBBP4,0.5478579998016357,0.4742841124534607,0.35,0.9,0.666472004223661
Evoformer,RBBP5,0.8636913299560547,0.8105546236038208,0.45,1.0,0.9314149637663033
Evoformer,RBBP8,0.943572461605072,0.8612766861915588,0.75,1.0,0.9740837100130821
Evoformer,RBM10,0.7143950462341309,0.6908506751060486,0.25,1.0,0.8789365768979374
Evoformer,RBM15,0.7229549884796143,0.6513373851776123,0.45,1.0,0.8586214318326585
Evoformer,RBM17,0.7883152365684509,0.7309849858283997,0.3,0.95,0.9001937936041786
Evoformer,RBM19,0.9250926375389099,0.8646066784858704,0.65,1.0,0.9585277395440607
Evoformer,RBM28,1.0057108402252197,0.9909142851829529,0.8,1.0,0.9689307353975518
Evoformer,RBM33,0.6677885055541992,0.5987699031829834,0.25,0.95,0.8790367678748023
Evoformer,RBM4,0.6573236584663391,0.5641592741012573,0.25,0.9,0.7847609016928623
Evoformer,RBM42,0.9142007827758789,0.8439726829528809,0.65,1.0,0.9341573992047382
Evoformer,RBM48,0.749822199344635,0.6294536590576172,0.65,1.0,0.9476242723632069
Evoformer,RBMX2,0.8636921048164368,0.9036375880241394,0.4,0.95,0.8929863600926933
Evoformer,RBMXL1,0.6899310350418091,0.5913121104240417,0.4,1.0,0.8103282220806661
Evoformer,RBX1,0.9394767880439758,0.8699111342430115,0.6,1.0,0.9661119859216567
Evoformer,RCC1,0.8490995168685913,0.7746549844741821,0.55,1.0,0.9624341424245472
Evoformer,RCL1,0.9989240765571594,1.0007091760635376,0.75,1.0,0.9649628547872051
Evoformer,RFC2,0.8565381765365601,0.7433691024780273,0.75,1.0,0.9465885803187946
Evoformer,RFC3,0.8941265344619751,0.8278778195381165,0.7,1.0,0.9433134143400146
Evoformer,RFC4,0.8490806818008423,0.7488591074943542,0.6,1.0,0.9467620892752635
Evoformer,RFC5,0.6958879232406616,0.5893588662147522,0.4,0.95,0.850068209361163
Evoformer,RHOQ,0.6276982426643372,0.5554528832435608,0.25,1.0,0.6704163943934418
Evoformer,RINT1,0.7919496297836304,0.6999913454055786,0.45,1.0,0.9371678581116079
Evoformer,RIOK1,0.9584192633628845,0.9279307126998901,0.7,1.0,0.9404360509790795
Evoformer,RMI1,0.6240309476852417,0.5188906788825989,0.3,0.95,0.7960078805148477
Evoformer,RNASEH2C,0.7860400676727295,0.7839165329933167,0.55,0.95,0.578888266604744
Evoformer,RNF103,0.6560623645782471,0.5409631133079529,0.4,1.0,0.526866661616806
Evoformer,RNF113A,0.9035917520523071,0.9090659618377686,0.5,1.0,0.9209582184586188
Evoformer,RNF123,0.5247456431388855,0.45559170842170715,0.15,0.9,0.7582972161272281
Evoformer,RNF14,0.5717266201972961,0.4737643301486969,0.3,0.95,0.8153049044044528
Evoformer,RNF8,0.5784947872161865,0.5066967010498047,0.3,1.0,0.8709261610474276
Evoformer,RNGTT,0.6761264204978943,0.5969870090484619,0.15,0.9,0.8465780799989809
Evoformer,RNPC3,0.770507276058197,0.7130448818206787,0.5,1.0,0.9311587709997844
Evoformer,ROMO1,0.774533748626709,0.642638623714447,0.55,1.0,0.9049368762289183
Evoformer,RPA1,0.9460042119026184,0.9013260006904602,0.65,1.0,0.9474113329930559
Evoformer,RPA2,0.9469488859176636,0.92525315284729,0.55,1.0,0.9353953410682214
Evoformer,RPA3,0.9677725434303284,0.9438855051994324,0.6,1.0,0.9389025934848224
Evoformer,RPAP1,0.9362384080886841,0.91744065284729,0.7,0.95,0.7559735560896368
Evoformer,RPAP2,0.9470540285110474,0.9122752547264099,0.75,1.0,0.6689415235556075
Evoformer,RPAP3,0.7988194227218628,0.7347739934921265,0.5,1.0,0.8891128111922231
Evoformer,RPF1,0.9887228608131409,0.9738067984580994,0.8,1.0,0.9600989403930208
Evoformer,RPIA,0.7054563760757446,0.6210507154464722,0.4,0.95,0.6463263654488023
Evoformer,RPL10,0.9599023461341858,1.0002385377883911,0.6,1.0,0.7679393380647124
Evoformer,RPL10A,0.9837592840194702,0.9900919795036316,0.65,1.0,0.9402264398949955
Evoformer,RPL11,0.9729810357093811,0.9615232944488525,0.7,1.0,0.9575965371186672
Evoformer,RPL13,0.9136396050453186,0.9605873823165894,0.65,1.0,0.7543753090606421
Evoformer,RPL14,0.9480665922164917,0.9751082062721252,0.55,1.0,0.833705361179951
Evoformer,RPL15,0.9699558615684509,0.9386378526687622,0.6,1.0,0.9312180129907365
Evoformer,RPL17,0.947238564491272,0.9791352152824402,0.6,1.0,0.8065880680922233
Evoformer,RPL18,0.9660047888755798,0.9640390276908875,0.65,1.0,0.9474827835304505
Evoformer,RPL18A,0.9736212491989136,0.9470728635787964,0.65,1.0,0.9428820585277223
Evoformer,RPL23,0.9794699549674988,0.9797251224517822,0.65,1.0,0.9340100477580099
Evoformer,RPL23A,0.9643365144729614,0.9564390778541565,0.65,1.0,0.9436683887981986
Evoformer,RPL24,1.011305809020996,0.9958012700080872,0.7,1.0,0.9713034471013308
Evoformer,RPL26,0.966788113117218,0.9586236476898193,0.75,1.0,0.9641442428864381
Evoformer,RPL27A,0.9777503609657288,0.9568526148796082,0.65,1.0,0.94836391143765
Evoformer,RPL28,0.8592861294746399,0.7729297280311584,0.55,1.0,0.9223379319973148
Evoformer,RPL29,0.5036899447441101,0.6277194023132324,0.35,1.0,0.44146891154969037
Evoformer,RPL30,0.9659722447395325,0.9639997482299805,0.6,1.0,0.9435186814487933
Evoformer,RPL31,0.9785431623458862,0.9739845991134644,0.6,1.0,0.9434364265335391
Evoformer,RPL32,0.9568802118301392,0.9778421521186829,0.6,1.0,0.8077739767006188
Evoformer,RPL34,0.9434292316436768,0.9586699604988098,0.65,1.0,0.8237419411729096
Evoformer,RPL35,0.9673891663551331,0.9666811227798462,0.7,1.0,0.9517777883027511
Evoformer,RPL35A,0.9723283648490906,0.9800577759742737,0.6,1.0,0.9376792059175765
Evoformer,RPL36,0.9704195261001587,0.966560959815979,0.65,1.0,0.9346561475505236
Evoformer,RPL36A,0.822771430015564,0.8525519967079163,0.85,1.0,0.6521528394619128
Evoformer,RPL37A,0.9431090354919434,0.9639406800270081,0.55,1.0,0.7983669002226612
Evoformer,RPL38,0.9606789350509644,0.9300273656845093,0.65,1.0,0.9567414273261925
Evoformer,RPL4,0.9746899008750916,0.9800515174865723,0.75,1.0,0.9547152197123495
Evoformer,RPL41,0.5946227312088013,0.5226483345031738,0.25,0.8,0.7740269499825148
Evoformer,RPL5,0.9840959906578064,0.9639677405357361,0.6,1.0,0.9676070570489647
Evoformer,RPL6,0.973567008972168,0.960966169834137,0.7,1.0,0.9506614597182109
Evoformer,RPL7,0.9695010781288147,0.9624065160751343,0.65,1.0,0.9530588678431241
Evoformer,RPL7L1,0.9818670749664307,0.9667011499404907,0.8,1.0,0.9572644412761893
Evoformer,RPL8,0.957508385181427,0.9479819536209106,0.7,1.0,0.9342419768768939
Evoformer,RPL9,0.9817006587982178,0.9674050211906433,0.8,1.0,0.9514704267462168
